TransactionID,CustomerID,TransactionDate,ProductID,Quantity,UnitPrice,TotalPrice,,,,
TRX52416_0,CUST1113,12/7/2023,Prod_100,2,228.61,457.22,,,,
TRX52416_1,CUST1113,12/7/2023,Prod_104,1,307.85,307.85,,,,
TRX52416_2,CUST1113,12/7/2023,Prod_112,1,33.92,33.92,,,,
TRX52416_3,CUST1113,12/7/2023,Prod_100,1,307.09,307.09,,,,
TRX52417_0,CUST1194,2/18/2022,Prod_111,1,257.75,257.75,,,,
TRX52417_1,CUST1194,2/18/2022,Prod_117,2,199.51,399.02,,,,
TRX52417_2,CUST1194,2/18/2022,Prod_115,3,263.8,791.4,,,,
TRX52418_0,CUST1241,5/2/2023,Prod_115,3,126.74,380.22,,,,
TRX52418_1,CUST1241,5/2/2023,Prod_108,3,23.87,71.61,,,,
TRX52418_2,CUST1241,5/2/2023,Prod_116,3,137.19,411.57,,,,
TRX52419_0,CUST1131,12/23/2022,Prod_116,2,52.89,105.78,,,,
TRX52419_1,CUST1131,12/23/2022,Prod_107,3,59.86,179.58,,,,
TRX52420_0,CUST1068,6/23/2023,Prod_101,3,155.66,466.98,,,,
TRX52421_0,CUST1442,2/20/2022,Prod_110,2,283.7,567.4,,,,
TRX52421_1,CUST1442,2/20/2022,Prod_107,3,204.36,613.08,,,,
TRX52421_2,CUST1442,2/20/2022,Prod_111,2,188.68,377.36,,,,
TRX52421_3,CUST1442,2/20/2022,Prod_115,3,207.37,622.11,,,,
TRX52421_4,CUST1442,2/20/2022,Prod_109,1,125.74,125.74,,,,
TRX52422_0,CUST1377,12/11/2022,Prod_102,2,63.07,126.14,,,,
TRX52422_1,CUST1377,12/11/2022,Prod_104,1,59.38,59.38,,,,
TRX52423_0,CUST1253,8/14/2023,Prod_119,3,212.82,638.46,,,,
TRX52423_1,CUST1253,8/14/2023,Prod_103,3,194.39,583.17,,,,
TRX52423_2,CUST1253,8/14/2023,Prod_117,1,71.95,71.95,,,,
TRX52424_0,CUST1499,8/3/2023,Prod_104,1,295.74,295.74,,,,
TRX52424_1,CUST1499,8/3/2023,Prod_118,3,252.8,758.4,,,,
TRX52425_0,CUST1264,1/7/2022,Prod_113,3,12.36,37.08,,,,
TRX52425_1,CUST1264,1/7/2022,Prod_103,2,15.79,31.58,,,,
TRX52425_2,CUST1264,1/7/2022,Prod_116,1,38.59,38.59,,,,
TRX52425_3,CUST1264,1/7/2022,Prod_102,2,36.81,73.62,,,,
TRX52425_4,CUST1264,1/7/2022,Prod_115,2,34.36,68.72,,,,
TRX52426_0,CUST1378,2/11/2022,Prod_111,3,243.54,730.62,,,,
TRX52426_1,CUST1378,2/11/2022,Prod_100,2,20.91,41.82,,,,
TRX52426_2,CUST1378,2/11/2022,Prod_111,3,231.92,695.76,,,,
TRX52426_3,CUST1378,2/11/2022,Prod_112,1,190.88,190.88,,,,
TRX52426_4,CUST1378,2/11/2022,Prod_109,3,144.52,433.56,,,,
TRX52427_0,CUST1172,2/17/2023,Prod_119,3,12.56,37.68,,,,
TRX52427_1,CUST1172,2/17/2023,Prod_104,3,161.8,485.4,,,,
TRX52428_0,CUST1407,5/19/2022,Prod_118,3,139.93,419.79,,,,
TRX52429_0,CUST1280,7/30/2023,Prod_107,3,137.46,412.38,,,,
TRX52429_1,CUST1280,7/30/2023,Prod_109,1,27.28,27.28,,,,
TRX52429_2,CUST1280,7/30/2023,Prod_116,1,222.69,222.69,,,,
TRX52429_3,CUST1280,7/30/2023,Prod_118,1,126.28,126.28,,,,
TRX52430_0,CUST1414,9/1/2022,Prod_115,1,172.23,172.23,,,,
TRX52430_1,CUST1414,9/1/2022,Prod_115,3,153.04,459.12,,,,
TRX52430_2,CUST1414,9/1/2022,Prod_105,1,47.19,47.19,,,,
TRX52430_3,CUST1414,9/1/2022,Prod_115,2,295.17,590.34,,,,
TRX52430_4,CUST1414,9/1/2022,Prod_101,1,181.72,181.72,,,,
TRX52431_0,CUST1003,2/6/2023,Prod_111,1,21.68,21.68,,,,
TRX52431_1,CUST1003,2/6/2023,Prod_119,1,16.08,16.08,,,,
TRX52431_2,CUST1003,2/6/2023,Prod_116,3,6.74,20.22,,,,
TRX52431_3,CUST1003,2/6/2023,Prod_104,1,23.94,23.94,,,,
TRX52432_0,CUST1008,11/13/2023,Prod_101,1,121.39,121.39,,,,
TRX52433_0,CUST1217,12/9/2022,Prod_101,1,49.42,49.42,,,,
TRX52433_1,CUST1217,12/9/2022,Prod_103,3,16.24,48.72,,,,
TRX52433_2,CUST1217,12/9/2022,Prod_116,1,50.93,50.93,,,,
TRX52433_3,CUST1217,12/9/2022,Prod_119,1,34.02,34.02,,,,
TRX52434_0,CUST1421,12/7/2022,Prod_107,2,41.04,82.08,,,,
TRX52434_1,CUST1421,12/7/2022,Prod_103,1,42.33,42.33,,,,
TRX52434_2,CUST1421,12/7/2022,Prod_105,3,19.31,57.93,,,,
TRX52434_3,CUST1421,12/7/2022,Prod_113,2,52.39,104.78,,,,
TRX52434_4,CUST1421,12/7/2022,Prod_103,3,70.93,212.79,,,,
TRX52435_0,CUST1274,4/20/2023,Prod_104,1,62.69,62.69,,,,
TRX52435_1,CUST1274,4/20/2023,Prod_109,2,103.61,207.22,,,,
TRX52436_0,CUST1134,12/9/2022,Prod_109,1,103.08,103.08,,,,
TRX52436_1,CUST1134,12/9/2022,Prod_102,2,18.09,36.18,,,,
TRX52436_2,CUST1134,12/9/2022,Prod_105,1,111.14,111.14,,,,
TRX52437_0,CUST1230,3/28/2023,Prod_100,2,37.34,74.68,,,,
TRX52437_1,CUST1230,3/28/2023,Prod_108,1,47.29,47.29,,,,
TRX52437_2,CUST1230,3/28/2023,Prod_119,1,17.36,17.36,,,,
TRX52437_3,CUST1230,3/28/2023,Prod_103,3,45.9,137.7,,,,
TRX52437_4,CUST1230,3/28/2023,Prod_117,2,55.95,111.9,,,,
TRX52438_0,CUST1390,1/30/2022,Prod_108,3,206.45,619.35,,,,
TRX52439_0,CUST1478,9/30/2022,Prod_105,3,159.78,479.34,,,,
TRX52439_1,CUST1478,9/30/2022,Prod_109,3,128.16,384.48,,,,
TRX52439_2,CUST1478,9/30/2022,Prod_118,1,101.33,101.33,,,,
TRX52439_3,CUST1478,9/30/2022,Prod_100,2,41.09,82.18,,,,
TRX52439_4,CUST1478,9/30/2022,Prod_107,3,177.1,531.3,,,,
TRX52440_0,CUST1143,3/7/2023,Prod_106,3,119.49,358.47,,,,
TRX52440_1,CUST1143,3/7/2023,Prod_106,3,35.25,105.75,,,,
TRX52440_2,CUST1143,3/7/2023,Prod_102,3,56.68,170.04,,,,
TRX52441_0,CUST1397,8/4/2022,Prod_102,1,14.98,14.98,,,,
TRX52441_1,CUST1397,8/4/2022,Prod_115,3,18.11,54.33,,,,
TRX52441_2,CUST1397,8/4/2022,Prod_116,3,4.29,12.87,,,,
TRX52442_0,CUST1471,11/7/2022,Prod_107,1,199.14,199.14,,,,
TRX52442_1,CUST1471,11/7/2022,Prod_101,3,47.01,141.03,,,,
TRX52443_0,CUST1280,6/3/2023,Prod_108,2,212.47,424.94,,,,
TRX52443_1,CUST1280,6/3/2023,Prod_100,3,35.01,105.03,,,,
TRX52443_2,CUST1280,6/3/2023,Prod_116,3,136.73,410.19,,,,
TRX52443_3,CUST1280,6/3/2023,Prod_100,3,40.67,122.01,,,,
TRX52444_0,CUST1042,7/2/2022,Prod_103,1,59.69,59.69,,,,
TRX52445_0,CUST1445,7/19/2022,Prod_100,2,269.56,539.12,,,,
TRX52445_1,CUST1445,7/19/2022,Prod_101,2,236.6,473.2,,,,
TRX52445_2,CUST1445,7/19/2022,Prod_113,2,22.09,44.18,,,,
TRX52445_3,CUST1445,7/19/2022,Prod_102,2,246.7,493.4,,,,
TRX52446_0,CUST1315,5/17/2022,Prod_118,1,166.97,166.97,,,,
TRX52447_0,CUST1451,5/31/2023,Prod_115,3,61.39,184.17,,,,
TRX52447_1,CUST1451,5/31/2023,Prod_104,2,57.58,115.16,,,,
TRX52447_2,CUST1451,5/31/2023,Prod_106,2,49.2,98.4,,,,
TRX52448_0,CUST1120,4/8/2023,Prod_107,1,94.27,94.27,,,,
TRX52448_1,CUST1120,4/8/2023,Prod_117,1,179.03,179.03,,,,
TRX52449_0,CUST1457,5/14/2023,Prod_109,2,169.48,338.96,,,,
TRX52449_1,CUST1457,5/14/2023,Prod_110,2,98.61,197.22,,,,
TRX52449_2,CUST1457,5/14/2023,Prod_101,2,61.88,123.76,,,,
TRX52449_3,CUST1457,5/14/2023,Prod_118,1,90.43,90.43,,,,
TRX52449_4,CUST1457,5/14/2023,Prod_105,3,216.42,649.26,,,,
TRX52450_0,CUST1400,4/30/2022,Prod_108,2,178.31,356.62,,,,
TRX52450_1,CUST1400,4/30/2022,Prod_104,2,23.8,47.6,,,,
TRX52451_0,CUST1473,6/24/2023,Prod_108,3,27.77,83.31,,,,
TRX52452_0,CUST1125,12/8/2023,Prod_113,3,90.27,270.81,,,,
TRX52453_0,CUST1465,1/30/2023,Prod_107,2,45.27,90.54,,,,
TRX52453_1,CUST1465,1/30/2023,Prod_109,3,44.11,132.33,,,,
TRX52453_2,CUST1465,1/30/2023,Prod_118,2,24.83,49.66,,,,
TRX52453_3,CUST1465,1/30/2023,Prod_107,1,18.63,18.63,,,,
TRX52454_0,CUST1190,4/27/2023,Prod_107,3,42,126,,,,
TRX52454_1,CUST1190,4/27/2023,Prod_114,2,45.37,90.74,,,,
TRX52454_2,CUST1190,4/27/2023,Prod_116,3,5.69,17.07,,,,
TRX52454_3,CUST1190,4/27/2023,Prod_100,2,40.06,80.12,,,,
TRX52455_0,CUST1262,10/6/2022,Prod_113,2,24.69,49.38,,,,
TRX52455_1,CUST1262,10/6/2022,Prod_106,3,219.76,659.28,,,,
TRX52456_0,CUST1002,9/15/2022,Prod_115,1,50.94,50.94,,,,
TRX52457_0,CUST1476,10/16/2022,Prod_117,2,37.43,74.86,,,,
TRX52457_1,CUST1476,10/16/2022,Prod_106,1,38.48,38.48,,,,
TRX52457_2,CUST1476,10/16/2022,Prod_107,3,67.73,203.19,,,,
TRX52458_0,CUST1471,12/1/2022,Prod_110,3,206.25,618.75,,,,
TRX52458_1,CUST1471,12/1/2022,Prod_105,1,250.58,250.58,,,,
TRX52458_2,CUST1471,12/1/2022,Prod_119,2,49.43,98.86,,,,
TRX52459_0,CUST1462,1/31/2023,Prod_117,1,138.76,138.76,,,,
TRX52459_1,CUST1462,1/31/2023,Prod_104,2,79.93,159.86,,,,
TRX52459_2,CUST1462,1/31/2023,Prod_109,2,20.4,40.8,,,,
TRX52460_0,CUST1010,9/19/2023,Prod_107,3,118.41,355.23,,,,
TRX52460_1,CUST1010,9/19/2023,Prod_117,2,228.4,456.8,,,,
TRX52461_0,CUST1139,7/24/2023,Prod_117,3,30.59,91.77,,,,
TRX52461_1,CUST1139,7/24/2023,Prod_114,2,114.12,228.24,,,,
TRX52461_2,CUST1139,7/24/2023,Prod_111,3,166.97,500.91,,,,
TRX52461_3,CUST1139,7/24/2023,Prod_119,2,241.76,483.52,,,,
TRX52461_4,CUST1139,7/24/2023,Prod_110,3,259.51,778.53,,,,
TRX52462_0,CUST1383,7/14/2023,Prod_115,2,163.17,326.34,,,,
TRX52462_1,CUST1383,7/14/2023,Prod_108,1,34.81,34.81,,,,
TRX52462_2,CUST1383,7/14/2023,Prod_112,1,167.88,167.88,,,,
TRX52462_3,CUST1383,7/14/2023,Prod_116,1,278.79,278.79,,,,
TRX52463_0,CUST1028,9/8/2022,Prod_113,1,35.77,35.77,,,,
TRX52463_1,CUST1028,9/8/2022,Prod_102,1,29.76,29.76,,,,
TRX52464_0,CUST1392,3/19/2023,Prod_117,2,76.9,153.8,,,,
TRX52464_1,CUST1392,3/19/2023,Prod_113,3,81.33,243.99,,,,
TRX52465_0,CUST1220,8/17/2023,Prod_105,1,10.27,10.27,,,,
TRX52466_0,CUST1018,1/3/2022,Prod_102,2,127.68,255.36,,,,
TRX52466_1,CUST1018,1/3/2022,Prod_105,3,60,180,,,,
TRX52467_0,CUST1410,7/16/2022,Prod_102,3,46.49,139.47,,,,
TRX52467_1,CUST1410,7/16/2022,Prod_102,3,195.64,586.92,,,,
TRX52468_0,CUST1205,11/1/2023,Prod_115,1,13.68,13.68,,,,
TRX52468_1,CUST1205,11/1/2023,Prod_104,1,44.03,44.03,,,,
TRX52468_2,CUST1205,11/1/2023,Prod_117,2,53.4,106.8,,,,
TRX52468_3,CUST1205,11/1/2023,Prod_100,2,125.56,251.12,,,,
TRX52468_4,CUST1205,11/1/2023,Prod_110,3,140.34,421.02,,,,
TRX52469_0,CUST1247,6/3/2022,Prod_116,1,126.3,126.3,,,,
TRX52469_1,CUST1247,6/3/2022,Prod_113,2,46.13,92.26,,,,
TRX52469_2,CUST1247,6/3/2022,Prod_108,1,159.94,159.94,,,,
TRX52470_0,CUST1157,4/28/2022,Prod_103,2,200.36,400.72,,,,
TRX52470_1,CUST1157,4/28/2022,Prod_112,2,159.36,318.72,,,,
TRX52471_0,CUST1076,2/25/2023,Prod_111,2,35.34,70.68,,,,
TRX52471_1,CUST1076,2/25/2023,Prod_113,2,35.11,70.22,,,,
TRX52471_2,CUST1076,2/25/2023,Prod_116,1,47.04,47.04,,,,
TRX52471_3,CUST1076,2/25/2023,Prod_109,1,37.35,37.35,,,,
TRX52472_0,CUST1057,9/27/2022,Prod_106,3,195.76,587.28,,,,
TRX52473_0,CUST1177,10/18/2023,Prod_114,1,18.82,18.82,,,,
TRX52473_1,CUST1177,10/18/2023,Prod_108,3,37.79,113.37,,,,
TRX52473_2,CUST1177,10/18/2023,Prod_107,2,29.36,58.72,,,,
TRX52474_0,CUST1366,4/28/2022,Prod_111,3,177.39,532.17,,,,
TRX52474_1,CUST1366,4/28/2022,Prod_108,3,181.55,544.65,,,,
TRX52474_2,CUST1366,4/28/2022,Prod_112,2,49.8,99.6,,,,
TRX52474_3,CUST1366,4/28/2022,Prod_105,3,272.59,817.77,,,,
TRX52474_4,CUST1366,4/28/2022,Prod_115,2,208.46,416.92,,,,
TRX52475_0,CUST1288,9/1/2022,Prod_117,3,57.01,171.03,,,,
TRX52476_0,CUST1432,7/2/2022,Prod_116,1,48.67,48.67,,,,
TRX52476_1,CUST1432,7/2/2022,Prod_100,2,10.27,20.54,,,,
TRX52476_2,CUST1432,7/2/2022,Prod_101,3,12.74,38.22,,,,
TRX52476_3,CUST1432,7/2/2022,Prod_119,3,56.32,168.96,,,,
TRX52476_4,CUST1432,7/2/2022,Prod_109,1,74.85,74.85,,,,
TRX52477_0,CUST1180,10/17/2023,Prod_113,2,129.68,259.36,,,,
TRX52477_1,CUST1180,10/17/2023,Prod_110,3,36.64,109.92,,,,
TRX52478_0,CUST1360,9/28/2022,Prod_111,2,200.34,400.68,,,,
TRX52478_1,CUST1360,9/28/2022,Prod_117,1,368.28,368.28,,,,
TRX52479_0,CUST1343,2/26/2023,Prod_114,3,230.82,692.46,,,,
TRX52479_1,CUST1343,2/26/2023,Prod_103,1,48.73,48.73,,,,
TRX52479_2,CUST1343,2/26/2023,Prod_111,1,188.03,188.03,,,,
TRX52479_3,CUST1343,2/26/2023,Prod_111,3,235.79,707.37,,,,
TRX52480_0,CUST1371,8/29/2022,Prod_104,1,200.64,200.64,,,,
TRX52480_1,CUST1371,8/29/2022,Prod_111,3,231.53,694.59,,,,
TRX52480_2,CUST1371,8/29/2022,Prod_109,3,217.47,652.41,,,,
TRX52480_3,CUST1371,8/29/2022,Prod_103,1,219.66,219.66,,,,
TRX52480_4,CUST1371,8/29/2022,Prod_100,3,60.99,182.97,,,,
TRX52481_0,CUST1120,12/28/2023,Prod_100,1,142.25,142.25,,,,
TRX52481_1,CUST1120,12/28/2023,Prod_106,1,167.16,167.16,,,,
TRX52481_2,CUST1120,12/28/2023,Prod_113,2,330.98,661.96,,,,
TRX52482_0,CUST1191,6/8/2023,Prod_118,1,86.5,86.5,,,,
TRX52482_1,CUST1191,6/8/2023,Prod_107,2,139.82,279.64,,,,
TRX52482_2,CUST1191,6/8/2023,Prod_101,3,23.9,71.7,,,,
TRX52482_3,CUST1191,6/8/2023,Prod_119,2,63.44,126.88,,,,
TRX52482_4,CUST1191,6/8/2023,Prod_117,1,145.38,145.38,,,,
TRX52483_0,CUST1292,7/1/2022,Prod_113,1,62.47,62.47,,,,
TRX52484_0,CUST1260,8/30/2023,Prod_100,3,98.07,294.21,,,,
TRX52484_1,CUST1260,8/30/2023,Prod_119,3,71,213,,,,
TRX52484_2,CUST1260,8/30/2023,Prod_109,2,120.51,241.02,,,,
TRX52484_3,CUST1260,8/30/2023,Prod_112,1,220.03,220.03,,,,
TRX52485_0,CUST1189,5/5/2022,Prod_109,2,309.03,618.06,,,,
TRX52485_1,CUST1189,5/5/2022,Prod_109,1,326.92,326.92,,,,
TRX52486_0,CUST1038,2/1/2023,Prod_106,3,120.19,360.57,,,,
TRX52486_1,CUST1038,2/1/2023,Prod_115,1,35.07,35.07,,,,
TRX52486_2,CUST1038,2/1/2023,Prod_109,3,126.44,379.32,,,,
TRX52487_0,CUST1042,6/23/2023,Prod_116,2,17.34,34.68,,,,
TRX52488_0,CUST1479,3/30/2023,Prod_107,3,12.28,36.84,,,,
TRX52488_1,CUST1479,3/30/2023,Prod_116,2,56.38,112.76,,,,
TRX52488_2,CUST1479,3/30/2023,Prod_103,2,39.33,78.66,,,,
TRX52488_3,CUST1479,3/30/2023,Prod_104,1,59.18,59.18,,,,
TRX52489_0,CUST1090,4/4/2022,Prod_107,1,39.14,39.14,,,,
TRX52490_0,CUST1497,6/27/2022,Prod_107,3,42.1,126.3,,,,
TRX52491_0,CUST1073,1/18/2023,Prod_108,1,133,133,,,,
TRX52492_0,CUST1032,3/14/2022,Prod_105,1,100.58,100.58,,,,
TRX52492_1,CUST1032,3/14/2022,Prod_115,2,116.4,232.8,,,,
TRX52492_2,CUST1032,3/14/2022,Prod_113,1,68.81,68.81,,,,
TRX52492_3,CUST1032,3/14/2022,Prod_113,2,121.55,243.1,,,,
TRX52492_4,CUST1032,3/14/2022,Prod_108,3,16.97,50.91,,,,
TRX52493_0,CUST1023,2/19/2023,Prod_101,2,20.56,41.12,,,,
TRX52493_1,CUST1023,2/19/2023,Prod_104,2,82.88,165.76,,,,
TRX52493_2,CUST1023,2/19/2023,Prod_118,2,37.81,75.62,,,,
TRX52494_0,CUST1237,6/21/2022,Prod_112,3,158.31,474.93,,,,
TRX52494_1,CUST1237,6/21/2022,Prod_107,1,121.49,121.49,,,,
TRX52495_0,CUST1010,9/21/2023,Prod_111,2,101.75,203.5,,,,
TRX52496_0,CUST1130,1/17/2023,Prod_114,3,46.16,138.48,,,,
TRX52497_0,CUST1023,1/30/2023,Prod_100,3,27.55,82.65,,,,
TRX52498_0,CUST1435,7/11/2022,Prod_106,1,134.47,134.47,,,,
TRX52498_1,CUST1435,7/11/2022,Prod_111,2,105.34,210.68,,,,
TRX52498_2,CUST1435,7/11/2022,Prod_111,3,108.25,324.75,,,,
TRX52499_0,CUST1363,5/19/2023,Prod_112,3,43.17,129.51,,,,
TRX52499_1,CUST1363,5/19/2023,Prod_109,1,11.93,11.93,,,,
TRX52499_2,CUST1363,5/19/2023,Prod_105,2,5.03,10.06,,,,
TRX52500_0,CUST1057,12/28/2022,Prod_111,2,140.99,281.98,,,,
TRX52500_1,CUST1057,12/28/2022,Prod_106,1,181.94,181.94,,,,
TRX52501_0,CUST1343,1/6/2022,Prod_109,3,143.58,430.74,,,,
TRX52501_1,CUST1343,1/6/2022,Prod_110,1,135.6,135.6,,,,
TRX52501_2,CUST1343,1/6/2022,Prod_118,3,123.2,369.6,,,,
TRX52502_0,CUST1025,2/17/2023,Prod_115,2,385.73,771.46,,,,
TRX52502_1,CUST1025,2/17/2023,Prod_112,2,26.43,52.86,,,,
TRX52502_2,CUST1025,2/17/2023,Prod_106,1,225.6,225.6,,,,
TRX52502_3,CUST1025,2/17/2023,Prod_115,1,224.91,224.91,,,,
TRX52503_0,CUST1148,10/8/2022,Prod_113,2,247.72,495.44,,,,
TRX52504_0,CUST1029,2/26/2023,Prod_103,1,30.05,30.05,,,,
TRX52504_1,CUST1029,2/26/2023,Prod_108,3,7.93,23.79,,,,
TRX52505_0,CUST1474,4/5/2022,Prod_118,1,327.62,327.62,,,,
TRX52505_1,CUST1474,4/5/2022,Prod_119,3,36.41,109.23,,,,
TRX52506_0,CUST1108,2/17/2022,Prod_100,2,100.2,200.4,,,,
TRX52506_1,CUST1108,2/17/2022,Prod_114,2,110.5,221,,,,
TRX52506_2,CUST1108,2/17/2022,Prod_115,1,133.89,133.89,,,,
TRX52506_3,CUST1108,2/17/2022,Prod_104,2,99.91,199.82,,,,
TRX52506_4,CUST1108,2/17/2022,Prod_102,2,30.62,61.24,,,,
TRX52507_0,CUST1396,10/3/2023,Prod_110,1,23.58,23.58,,,,
TRX52507_1,CUST1396,10/3/2023,Prod_113,2,104.04,208.08,,,,
TRX52507_2,CUST1396,10/3/2023,Prod_116,2,65.99,131.98,,,,
TRX52507_3,CUST1396,10/3/2023,Prod_119,1,124.21,124.21,,,,
TRX52508_0,CUST1144,9/19/2022,Prod_116,2,93.7,187.4,,,,
TRX52508_1,CUST1144,9/19/2022,Prod_115,1,106,106,,,,
TRX52509_0,CUST1126,2/14/2023,Prod_118,1,315.96,315.96,,,,
TRX52509_1,CUST1126,2/14/2023,Prod_113,3,108.68,326.04,,,,
TRX52509_2,CUST1126,2/14/2023,Prod_110,1,79.7,79.7,,,,
TRX52509_3,CUST1126,2/14/2023,Prod_110,2,81.34,162.68,,,,
TRX52509_4,CUST1126,2/14/2023,Prod_116,3,312.34,937.02,,,,
TRX52510_0,CUST1083,6/21/2023,Prod_104,1,52.64,52.64,,,,
TRX52510_1,CUST1083,6/21/2023,Prod_101,1,53.55,53.55,,,,
TRX52510_2,CUST1083,6/21/2023,Prod_117,1,98.16,98.16,,,,
TRX52510_3,CUST1083,6/21/2023,Prod_111,1,25.73,25.73,,,,
TRX52511_0,CUST1209,8/10/2022,Prod_102,1,259.12,259.12,,,,
TRX52511_1,CUST1209,8/10/2022,Prod_107,2,220.48,440.96,,,,
TRX52511_2,CUST1209,8/10/2022,Prod_112,1,195.82,195.82,,,,
TRX52511_3,CUST1209,8/10/2022,Prod_100,2,149.3,298.6,,,,
TRX52511_4,CUST1209,8/10/2022,Prod_112,1,87.01,87.01,,,,
TRX52512_0,CUST1267,10/29/2023,Prod_101,3,251.59,754.77,,,,
TRX52512_1,CUST1267,10/29/2023,Prod_106,2,50.42,100.84,,,,
TRX52512_2,CUST1267,10/29/2023,Prod_113,3,149.48,448.44,,,,
TRX52513_0,CUST1358,5/18/2023,Prod_111,1,22.42,22.42,,,,
TRX52514_0,CUST1439,5/31/2023,Prod_107,2,23.27,46.54,,,,
TRX52514_1,CUST1439,5/31/2023,Prod_108,3,25.87,77.61,,,,
TRX52514_2,CUST1439,5/31/2023,Prod_119,1,28.94,28.94,,,,
TRX52514_3,CUST1439,5/31/2023,Prod_118,2,24.19,48.38,,,,
TRX52515_0,CUST1029,10/2/2023,Prod_100,2,11.38,22.76,,,,
TRX52515_1,CUST1029,10/2/2023,Prod_108,1,5.54,5.54,,,,
TRX52515_2,CUST1029,10/2/2023,Prod_113,2,11.95,23.9,,,,
TRX52515_3,CUST1029,10/2/2023,Prod_113,1,32,32,,,,
TRX52515_4,CUST1029,10/2/2023,Prod_112,3,14.89,44.67,,,,
TRX52516_0,CUST1060,4/29/2022,Prod_115,3,314.88,944.64,,,,
TRX52516_1,CUST1060,4/29/2022,Prod_117,2,235.92,471.84,,,,
TRX52516_2,CUST1060,4/29/2022,Prod_104,1,19.25,19.25,,,,
TRX52517_0,CUST1413,8/13/2022,Prod_102,3,92.56,277.68,,,,
TRX52517_1,CUST1413,8/13/2022,Prod_114,1,124.91,124.91,,,,
TRX52517_2,CUST1413,8/13/2022,Prod_112,2,37.57,75.14,,,,
TRX52518_0,CUST1493,11/16/2023,Prod_112,1,49.02,49.02,,,,
TRX52518_1,CUST1493,11/16/2023,Prod_115,3,186.63,559.89,,,,
TRX52518_2,CUST1493,11/16/2023,Prod_111,2,267.22,534.44,,,,
TRX52519_0,CUST1331,1/6/2023,Prod_114,2,150.95,301.9,,,,
TRX52520_0,CUST1076,12/24/2023,Prod_104,2,48.79,97.58,,,,
TRX52520_1,CUST1076,12/24/2023,Prod_115,1,69.18,69.18,,,,
TRX52520_2,CUST1076,12/24/2023,Prod_106,2,4.07,8.14,,,,
TRX52521_0,CUST1338,4/20/2023,Prod_114,3,55.23,165.69,,,,
TRX52521_1,CUST1338,4/20/2023,Prod_104,1,36.85,36.85,,,,
TRX52521_2,CUST1338,4/20/2023,Prod_112,3,55.69,167.07,,,,
TRX52521_3,CUST1338,4/20/2023,Prod_111,1,19.98,19.98,,,,
TRX52522_0,CUST1131,12/14/2022,Prod_113,2,50.1,100.2,,,,
TRX52522_1,CUST1131,12/14/2022,Prod_110,2,20.67,41.34,,,,
TRX52522_2,CUST1131,12/14/2022,Prod_108,2,6.86,13.72,,,,
TRX52522_3,CUST1131,12/14/2022,Prod_109,3,30.23,90.69,,,,
TRX52523_0,CUST1463,6/13/2022,Prod_112,3,116.86,350.58,,,,
TRX52523_1,CUST1463,6/13/2022,Prod_102,3,47,141,,,,
TRX52523_2,CUST1463,6/13/2022,Prod_109,1,67.41,67.41,,,,
TRX52524_0,CUST1093,5/4/2022,Prod_119,3,99.6,298.8,,,,
TRX52524_1,CUST1093,5/4/2022,Prod_102,1,226.12,226.12,,,,
TRX52524_2,CUST1093,5/4/2022,Prod_100,2,39.72,79.44,,,,
TRX52524_3,CUST1093,5/4/2022,Prod_116,1,303.48,303.48,,,,
TRX52525_0,CUST1004,4/4/2023,Prod_105,1,49.66,49.66,,,,
TRX52525_1,CUST1004,4/4/2023,Prod_117,1,222.89,222.89,,,,
TRX52525_2,CUST1004,4/4/2023,Prod_104,3,23.78,71.34,,,,
TRX52525_3,CUST1004,4/4/2023,Prod_106,2,43.04,86.08,,,,
TRX52526_0,CUST1377,7/25/2023,Prod_103,2,58.85,117.7,,,,
TRX52526_1,CUST1377,7/25/2023,Prod_111,3,30.42,91.26,,,,
TRX52526_2,CUST1377,7/25/2023,Prod_111,2,27.36,54.72,,,,
TRX52527_0,CUST1424,1/7/2023,Prod_116,3,192.78,578.34,,,,
TRX52528_0,CUST1126,8/30/2023,Prod_109,1,280.38,280.38,,,,
TRX52529_0,CUST1474,4/20/2023,Prod_116,2,211.43,422.86,,,,
TRX52530_0,CUST1025,8/1/2022,Prod_100,3,148.38,445.14,,,,
TRX52531_0,CUST1037,8/21/2022,Prod_119,3,189.45,568.35,,,,
TRX52531_1,CUST1037,8/21/2022,Prod_113,2,28.1,56.2,,,,
TRX52531_2,CUST1037,8/21/2022,Prod_105,3,43.94,131.82,,,,
TRX52531_3,CUST1037,8/21/2022,Prod_108,3,82.57,247.71,,,,
TRX52532_0,CUST1065,2/7/2022,Prod_108,3,146.37,439.11,,,,
TRX52532_1,CUST1065,2/7/2022,Prod_109,3,89.97,269.91,,,,
TRX52532_2,CUST1065,2/7/2022,Prod_105,1,93.34,93.34,,,,
TRX52533_0,CUST1086,8/23/2023,Prod_104,3,97.41,292.23,,,,
TRX52533_1,CUST1086,8/23/2023,Prod_100,3,137.37,412.11,,,,
TRX52533_2,CUST1086,8/23/2023,Prod_109,3,37.76,113.28,,,,
TRX52533_3,CUST1086,8/23/2023,Prod_112,2,154.85,309.7,,,,
TRX52533_4,CUST1086,8/23/2023,Prod_110,2,30.69,61.38,,,,
TRX52534_0,CUST1268,11/6/2022,Prod_111,1,139.86,139.86,,,,
TRX52534_1,CUST1268,11/6/2022,Prod_103,2,270.5,541,,,,
